Reef_ID,Nick_ID,Lat,Long,Unique_ID,Label.ID,GBR.Name,OldReefName,Area_desc,Shelf.position,AIMS_Sector,GreenZone,Ref.Area.km2,Geom.total.km2,Geom.CH.km2,Ungrazable
3014,1161,-21.5209,152.2797,21475100104,21-475,U/N Reef,U/N Reef (21-475),Mackay/Capricorn,2,10,0,12.70896027,4.173493126,2.692012248,0.219817835
3015,1169,-21.5509,152.1967,21476100104,21-476,U/N Reef,U/N Reef (21-476),Mackay/Capricorn,2,10,0,5.16068465,9.302098022,4.221437011,0.22105163
3016,1173,-21.5473,152.3979,21477100104,21-477,U/N Reef,U/N Reef (21-477),Mackay/Capricorn,2,10,0,4.920574953,9.381130916,4.87226698,0.263799503
3017,1164,-21.5625,152.2732,21478100104,21-478,U/N Reef,U/N Reef (21-478),Mackay/Capricorn,2,10,0,6.609063943,7.237715527,3.55124079,0.253413291
3018,1174,-21.5614,152.4567,21479100104,21-479,U/N Reef,U/N Reef (21-479),Mackay/Capricorn,2,10,0,4.284749674,7.867649572,3.140944368,0.22325676
3019,1121,-21.29,152.6053,21294100104,21-294,U/N Reef,U/N Reef (21-294),Mackay/Capricorn,3,10,1,10.12384174,12.03788849,8.830195959,0.29157303
3020,1121,-21.319,152.5806,21295100104,21-295,U/N Reef,U/N Reef (21-295),Mackay/Capricorn,3,10,1,6.1759646010000004,10.77672097,6.943489376,0.291402371
3021,1135,-21.3387,152.5534,21296100104,21-296,U/N Reef,U/N Reef (21-296),Mackay/Capricorn,3,10,1,6.003347669,10.17671264,7.537441164,0.289688817
3022,1134,-21.3685,152.5059,21297101104,21-297a,U/N Reef,U/N Reef (21-297a),Mackay/Capricorn,2,10,1,0.908483663,1.31644327,0.660057272,0.216988369
3023,1135,-21.3405,152.5248,21297102104,21-297b,U/N Reef,U/N Reef (21-297b),Mackay/Capricorn,2,10,1,0.463140349,1.940779288,0.995344035,0.218046593
3024,1229,-21.6731,150.295,21396100104,21-396,Whites Bay Reef,Whites Bay Reef (21-396),Mackay/Capricorn,1,9,0,0.020516038,0.080932552,6.51752e-4,0.267183038
3025,1229,-21.6836,150.2751,21398100104,21-398,West Spur Reef,West Spur Reef (21-398),Mackay/Capricorn,1,9,0,0.473503261,0.95135819,0.054970945,0.251116139
3026,1229,-21.6844,150.2873,21399100104,21-399,East Spur Reef,East Spur Reef (21-399),Mackay/Capricorn,1,9,0,0.596726196,0.582193658,0.117707116,0.251116139
3027,1229,-21.7326,150.3164,21401100104,21-401,Howard Islet Reef,Howard Islet Reef (21-401),Mackay/Capricorn,1,9,0,0.300363903,0.349182667,0.003374672,0.267195911
3028,1229,-21.7477,150.2894,21402100104,21-402,Hixson Islet Reef,Hixson Islet Reef (21-402),Mackay/Capricorn,1,9,0,0.094071902,0.420058387,0.004154928,0.267194632
3029,1115,-21.2571,151.128,21124100104,21-124,U/N Reef,U/N Reef (21-124),Mackay/Capricorn,2,9,0,5.307887886,12.06440211,7.195227378,0.239692653
3030,1131,-21.2651,151.3749,21125100104,21-125,U/N Reef,U/N Reef (21-125),Mackay/Capricorn,2,9,0,2.76295751,7.897003771,4.341518555,0.260818839
3031,1115,-21.2946,151.2036,21126100104,21-126,U/N Reef,U/N Reef (21-126),Mackay/Capricorn,2,9,0,0.141964797,0.580105796,0.005974253,0.237745432
3032,1115,-21.2916,151.1144,21127101104,21-127a,U/N Reef,U/N Reef (21-127a),Mackay/Capricorn,2,9,0,1.464555852,5.346646859,3.515267807,0.243662795
3033,1115,-21.3176,151.1197,21127102104,21-127b,U/N Reef,U/N Reef (21-127b),Mackay/Capricorn,2,9,0,0.418433527,1.964127205,0.865769803,0.224781032
3034,1083,-21.0988,152.1639,21208100104,21-208,U/N Reef,U/N Reef (21-208),Mackay/Capricorn,2,10,1,1.003173854,1.787531332,1.336975374,0.225366073
3035,1075,-21.1001,152.2564,21209100104,21-209,U/N Reef,U/N Reef (21-209),Mackay/Capricorn,2,10,1,2.799795494,5.3906185,2.86407337,0.240204386
3036,1084,-21.1019,152.3136,21210100104,21-210,U/N Reef,U/N Reef (21-210),Mackay/Capricorn,2,10,1,0.248214693,1.111743873,0.783598101,0.221916842
3037,1085,-21.103,152.3542,21211100104,21-211,U/N Reef,U/N Reef (21-211),Mackay/Capricorn,2,10,1,1.536400591,3.281732221,2.321622264,0.220352696
3038,1083,-21.1052,152.1565,21212100104,21-212,U/N Reef,U/N Reef (21-212),Mackay/Capricorn,2,10,1,0.584710054,1.461758588,1.066161874,0.226601564
3039,1083,-21.1064,152.1866,21213100104,21-213,U/N Reef,U/N Reef (21-213),Mackay/Capricorn,2,10,1,8.448877708,3.363037812,2.590830345,0.261408512
3040,1135,-21.3518,152.5226,21297103104,21-297c,U/N Reef,U/N Reef (21-297c),Mackay/Capricorn,2,10,1,0.202119534,1.11553188,0.766879477,0.234286226
3041,1134,-21.3584,152.5107,21297104104,21-297d,U/N Reef,U/N Reef (21-297d),Mackay/Capricorn,2,10,1,0.118232222,0.644877981,0.377256704,0.221584249
3042,1134,-21.3794,152.5016,21298100104,21-298,U/N Reef,U/N Reef (21-298),Mackay/Capricorn,2,10,1,0.776949278,0.115889217,9.75935e-4,0.237749249
3043,1135,-21.3787,152.5291,21299100104,21-299,U/N Reef,U/N Reef (21-299),Mackay/Capricorn,2,10,1,7.952681033,14.57554733,8.597510018,0.236093411
3044,1134,-21.3932,152.5075,21300101104,21-300a,U/N Reef,U/N Reef (21-300a),Mackay/Capricorn,2,10,1,1.384134506,3.790043128,2.002472962,0.21819584
3045,1134,-21.3944,152.5176,21300102104,21-300b,U/N Reef,U/N Reef (21-300b),Mackay/Capricorn,2,10,1,0.105811393,0.33867627300000003,0.003261091,0.23774457
3046,1149,-21.4293,152.5292,21301100104,21-301,U/N Reef,U/N Reef (21-301),Mackay/Capricorn,3,10,0,0.380290269,1.783100269,1.194891223,0.291401748
3047,1149,-21.4322,152.5813,21302100104,21-302,U/N Reef,U/N Reef (21-302),Mackay/Capricorn,3,10,0,4.538870013,9.571003365,7.926143771,0.291439422
3048,1229,-21.739,150.3162,21403101104,21-403a,South Island Reef (No 1),South Island Reef (No 1) (21-403a),Mackay/Capricorn,1,9,0,0.204739232,0.051599945,0.013328568,0.273867268
3049,1229,-21.7362,150.3444,21403102104,21-403b,South Island Reef (No 2),South Island Reef (No 2) (21-403b),Mackay/Capricorn,1,9,0,0.245657276,0.463298538,0.207010501,0.267679457
3050,1229,-21.7579,150.4299,21406100104,21-406,South East Islets Reef,South East Islets Reef (21-406),Mackay/Capricorn,1,9,0,1.002273066,2.097174757,0.685110714,0.263837962
3051,1129,-21.3223,151.1672,21128100104,21-128,Storm Reef,Storm Reef (21-128),Mackay/Capricorn,2,9,0,52.95786959,68.3798661,36.23672105,0.269968133
3052,1128,-21.3538,151.0965,21129100104,21-129,U/N Reef,U/N Reef (21-129),Mackay/Capricorn,2,9,1,22.73663376,40.4830752,14.60525862,0.277454289
3053,1082,-21.1212,152.0493,21214100104,21-214,Zodiac Reef,Zodiac Reef (21-214),Mackay/Capricorn,2,10,0,30.60979151,3.378032608,2.735803207,0.242747163
3054,1084,-21.117,152.3224,21215100104,21-215,U/N Reef,U/N Reef (21-215),Mackay/Capricorn,2,10,1,1.332151603,2.529596406,1.883303879,0.233886728
3055,1085,-21.1216,152.3891,21216100104,21-216,U/N Reef,U/N Reef (21-216),Mackay/Capricorn,2,10,1,0.684123644,1.133138029,0.800582706,0.215244357
3056,1096,-21.1249,152.4724,21217100104,21-217,U/N Reef,U/N Reef (21-217),Mackay/Capricorn,2,10,1,0.587676814,2.090709155,1.465987847,0.227812594
3057,1096,-21.132,152.4851,21218100104,21-218,U/N Reef,U/N Reef (21-218),Mackay/Capricorn,2,10,1,0.643846201,2.140018207,1.525109686,0.232195224
3058,1083,-21.1349,152.1825,21219100104,21-219,U/N Reef,U/N Reef (21-219),Mackay/Capricorn,2,10,1,1.67677166,2.86504118,2.273056675,0.233381383
3059,1083,-21.1569,152.143,21220100104,21-220,U/N Reef,U/N Reef (21-220),Mackay/Capricorn,2,10,1,3.958593706,3.502236027,2.849224203,0.292254363
3060,1156,-21.4607,152.5197,21303100104,21-303,U/N Reef,U/N Reef (21-303),Mackay/Capricorn,2,10,0,2.445092218,5.070058238,3.199225441,0.224794386
3061,1156,-21.4738,152.5101,21304100104,21-304,U/N Reef,U/N Reef (21-304),Mackay/Capricorn,2,10,0,3.287604855,6.649544896,3.343205911,0.215546342
3062,1156,-21.4837,152.5644,21305100104,21-305,East Cay Reef,East Cay Reef (21-305),Mackay/Capricorn,3,10,0,8.861873425,14.02660695,9.081584256,0.292008788
3063,1156,-21.4949,152.5095,21306100104,21-306,U/N Reef,U/N Reef (21-306),Mackay/Capricorn,2,10,0,0.626775343,2.143332227,1.418074769,0.225214706
3064,1157,-21.5371,149.4793,21307100104,21-307,U/N Reef,U/N Reef (21-307),out,1,9,0,5.349317556,13.07382909,7.47191617,0.273013459
3065,1228,-21.9234,150.1048,21414101104,21-414a,Bamborough Island Reef (No 1),Bamborough Island Reef (No 1) (21-414a),Mackay/Capricorn,1,9,1,2.214507177,2.31865749,0.66425578,0.272569535
3066,1228,-21.9216,150.1193,21414102104,21-414b,Bamborough Island Reef (No 2),Bamborough Island Reef (No 2) (21-414b),Mackay/Capricorn,1,9,1,0.620303066,0.939559011,0.576010706,0.261702286
3067,1229,-21.9145,150.2283,21415100104,21-415,Jeffreys Rocks Reef,Jeffreys Rocks Reef (21-415),Mackay/Capricorn,1,9,0,0.523852319,0.718750674,0.167977076,0.263837962
3068,1130,-21.343,151.2778,21130100104,21-130,U/N Reef,U/N Reef (21-130),Mackay/Capricorn,2,9,1,24.48759706,40.41824294,14.50068253,0.290954644
3069,1131,-21.3697,151.3673,21131100104,21-131,Nancy Foster Reef,Nancy Foster Reef (21-131),Mackay/Capricorn,2,9,1,15.03473262,22.79945146,11.02558727,0.280591767
3070,1141,-21.3944,151.328,21132100104,21-132,U/N Reef,U/N Reef (21-132),Mackay/Capricorn,2,9,1,12.68874934,23.61281107,10.24507891,0.261835926
3071,1140,-21.3782,151.2503,21133100104,21-133,U/N Reef,U/N Reef (21-133),Mackay/Capricorn,2,9,1,5.312824184,12.94495362,5.838031193,0.287954826
3072,1140,-21.3888,151.2746,21134100104,21-134,U/N Reef,U/N Reef (21-134),Mackay/Capricorn,2,9,1,2.440964012,7.066632548,2.840694943,0.275689594
3073,1096,-21.1441,152.4301,21221100104,21-221,U/N Reef,U/N Reef (21-221),Mackay/Capricorn,2,10,1,4.384703042,3.874484488,2.613460387,0.240933793
3074,1084,-21.1545,152.3087,21222100104,21-222,U/N Reef,U/N Reef (21-222),Mackay/Capricorn,2,10,1,1.785657557,2.484531225,1.59523561,0.22125727
3075,1083,-21.1681,152.1918,21223100104,21-223,U/N Reef,U/N Reef (21-223),Mackay/Capricorn,2,10,1,0.482678972,1.448535511,1.055317955,0.221074611
3076,1101,-21.1655,152.478,21224100104,21-224,U/N Reef,U/N Reef (21-224),Mackay/Capricorn,2,10,0,2.166493772,2.192107971,1.438504008,0.218738182
3077,1095,-21.1979,152.0956,21225100104,21-225,U/N Reef,U/N Reef (21-225),Mackay/Capricorn,2,10,0,1.30730798,3.013684891,2.406152273,0.235183821
3078,1105,-21.1772,152.371,21226100104,21-226,U/N Reef,U/N Reef (21-226),Mackay/Capricorn,2,10,1,0.208229553,1.129484653,0.797679467,0.225415649
3079,1101,-21.1765,152.3975,21227100104,21-227,U/N Reef,U/N Reef (21-227),Mackay/Capricorn,2,10,1,4.221884651,2.193647197,1.389491427,0.213755051
3080,1157,-21.6021,149.4897,21308100104,21-308,Temple Island Reef,Temple Island Reef (21-308),Mackay/Capricorn,1,9,0,1.500126476,4.105391036,1.341009161,0.270846129
3081,1157,-21.6045,149.472,21309100104,21-309,U/N Reef,U/N Reef (21-309),Mackay/Capricorn,1,9,0,0.545973017,2.005307764,0.813915234,0.273040586
3082,1157,-21.6464,149.4436,21310100104,21-310,U/N Reef,U/N Reef (21-310),Mackay/Capricorn,1,9,0,2.122564089,4.994217939,2.830896055,0.273867268
3083,1157,-21.6754,149.4564,21312100104,21-312,U/N Reef,U/N Reef (21-312),Mackay/Capricorn,1,9,0,1.039423246,3.477364262,0.973641856,0.273867268
3084,1166,-21.7121,149.4717,21313100104,21-313,U/N Reef,U/N Reef (21-313),out,1,9,0,0.623333046,2.075492614,1.053403199,0.273867268
3085,1166,-21.7397,149.4685,21314100104,21-314,U/N Reef,U/N Reef (21-314),Mackay/Capricorn,1,9,0,1.374556712,3.788198063,2.585551725,0.273542953
3086,1220,-21.8243,149.4637,21315100104,21-315,U/N Reef,U/N Reef (21-315),Mackay/Capricorn,1,9,0,0.334795431,1.249525536,0.514451891,0.273867268
3087,1220,-21.8361,149.4841,21316100104,21-316,West Hill Reef,West Hill Reef (21-316),Mackay/Capricorn,1,9,0,1.987265037,4.845481329,1.665218769,0.271766802
3088,1228,-21.9383,150.0968,21417100104,21-417,Coquet Reef,Coquet Reef (21-417),Mackay/Capricorn,1,9,1,0.577722907,0.427005153,0.167588705,0.273867268
3089,1228,-21.9499,150.1314,21418101104,21-418a,Hunter Island Reef (No 1),Hunter Island Reef (No 1) (21-418a),Mackay/Capricorn,1,9,0,2.521581093,1.499379428,0.414038345,0.273867268
3090,1228,-21.9828,150.1462,21418102104,21-418b,Hunter Island Reef (No 2),Hunter Island Reef (No 2) (21-418b),Mackay/Capricorn,1,9,0,0.522360806,0.192269406,0.001725085,0.267185178
3091,1132,-21.3648,151.4799,21135100104,21-135,U/N Reef,U/N Reef (21-135),Mackay/Capricorn,3,9,1,38.16696865,51.8287399,21.98285612,0.326167993
3092,1132,-21.3852,151.4209,21136100104,21-136,U/N Reef,U/N Reef (21-136),Mackay/Capricorn,2,9,1,1.16167176,4.070138502,2.163067475,0.234653528
3093,1146,-21.402,151.419,21137100104,21-137,U/N Reef,U/N Reef (21-137),Mackay/Capricorn,2,9,1,1.872870186,6.503442715,2.717228014,0.217206638
3094,1146,-21.4314,151.4159,21138100104,21-138,U/N Reef,U/N Reef (21-138),Mackay/Capricorn,2,9,1,1.171511264,4.470496775,2.376893384,0.21809953
3095,1153,-21.4731,151.4691,21139100104,21-139,U/N Reef,U/N Reef (21-139),Mackay/Capricorn,2,10,1,14.27458779,21.88579169,8.393393773,0.227108198
3096,1084,-21.1823,152.2999,21228100104,21-228,U/N Reef,U/N Reef (21-228),Mackay/Capricorn,2,10,1,0.543463677,2.382439275,1.321077601,0.225127687
3097,1101,-21.183,152.4485,21229100104,21-229,U/N Reef,U/N Reef (21-229),Mackay/Capricorn,2,10,1,4.068287094,1.137283348,0.803878295,0.218271732
3098,1105,-21.1902,152.3361,21230100104,21-230,U/N Reef,U/N Reef (21-230),Mackay/Capricorn,2,10,1,1.518602602,4.075483653,2.801167732,0.250542329
3099,1112,-21.1996,152.3156,21231100104,21-231,U/N Reef,U/N Reef (21-231),Mackay/Capricorn,2,10,1,1.383211153,3.685121927,1.821302551,0.223105654
3100,1106,-21.2043,152.4981,21232100104,21-232,U/N Reef,U/N Reef (21-232),Mackay/Capricorn,2,10,0,0.515815963,1.311655369,0.935605875,0.221738137
3101,1106,-21.2155,152.4927,21233100104,21-233,U/N Reef,U/N Reef (21-233),Mackay/Capricorn,2,10,0,0.083665406,0.208782692,0.00189248,0.237744472
3102,1112,-21.2125,152.2426,21234100104,21-234,U/N Reef,U/N Reef (21-234),Mackay/Capricorn,2,10,1,5.605806072,7.04110613,3.673920116,0.244308258
3103,1104,-21.2201,152.0116,21235100104,21-235,Lavers Reef,Lavers Reef (21-235),Mackay/Capricorn,2,10,0,5.710119228,12.85184421,7.305562587,0.229662979
3104,1166,-21.5095,149.7676,21317100104,21-317,Ferdinand Shoal,Ferdinand Shoal (21-317),Mackay/Capricorn,1,9,1,1.268427789,2.155574828,0.026157519,0.267194683
3105,1166,-21.5106,149.7208,21318100104,21-318,Waratah Island Reef,Waratah Island Reef (21-318),Mackay/Capricorn,1,9,1,0.128030173,0.06432636,5.0294e-4,0.267189934
3106,1166,-21.5171,149.7166,21319100104,21-319,Waratah Shoal,Waratah Shoal (21-319),Mackay/Capricorn,1,9,1,0.656506481,0.1682387,0.001484069,0.267197059
3107,1166,-21.5238,149.8017,21320100104,21-320,Tupper Shoal,Tupper Shoal (21-320),Mackay/Capricorn,1,9,1,5.060554608,7.61232531,1.576923873,0.263837962
3108,1166,-21.5892,149.646,21322100104,21-322,Yaralla Shoal,Yaralla Shoal (21-322),Mackay/Capricorn,1,9,1,11.05402265,19.01115355,0.302846503,0.267194682
3109,1188,-21.5732,149.8247,21324101104,21-324a,Harry Shoal (North),Harry Shoal (North) (21-324a),Mackay/Capricorn,1,9,0,0.133695241,0.556128199,0.005697441,0.267192786
3110,1188,-21.5822,149.8178,21324102104,21-324b,Harry Shoal (South),Harry Shoal (South) (21-324b),Mackay/Capricorn,1,9,0,0.755576399,2.222804437,0.027077095,0.267194677
3111,1089,-21.4829,150.2674,21059100104,21-059,Hotspur Islets Reef,Hotspur Islets Reef (21-059),Mackay/Capricorn,1,9,1,0.946197601,1.290054074,0.458134941,0.262155647
3112,1058,-21.0129,150.5916,21060100104,21-060,U/N Reef,U/N Reef (21-060),Mackay/Capricorn,2,9,0,1.61457099,5.649448357,1.832492037,0.268339957
3113,1068,-21.0548,150.6923,21061100104,21-061,U/N Reef,U/N Reef (21-061),Mackay/Capricorn,2,9,0,27.87544015,43.18287934,18.19220943,0.327517607
3114,1152,-21.4846,151.2865,21140100104,21-140,U/N Reef,U/N Reef (21-140),Mackay/Capricorn,2,9,1,5.710197773,15.18616387,9.28501187,0.226374388
3115,1151,-21.4863,151.1982,21141100104,21-141,U/N Reef,U/N Reef (21-141),Mackay/Capricorn,2,9,1,26.76573811,46.91728699,29.79119659,0.234866865
3116,1064,-21.0036,151.554,21142100104,21-142,U/N Reef,U/N Reef (21-142),Mackay/Capricorn,3,9,0,6.381844828,16.36528635,13.06810361,0.33430361200000003
3117,1070,-21.0423,151.5633,21143100104,21-143,U/N Reef,U/N Reef (21-143),Mackay/Capricorn,3,9,0,1.534816051,5.565013575,3.749166021,0.304794643
3118,1070,-21.0504,151.5725,21144100104,21-144,U/N Reef,U/N Reef (21-144),Mackay/Capricorn,3,9,0,5.772722268,13.8401828,9.502471937,0.327220696
3119,1105,-21.219,152.3967,21236100104,21-236,U/N Reef,U/N Reef (21-236),Mackay/Capricorn,2,10,1,32.01970375,8.165874577,6.857049904,0.28050677
3120,1106,-21.24,152.4723,21237100104,21-237,U/N Reef,U/N Reef (21-237),Mackay/Capricorn,2,10,0,0.558114833,2.400639948,1.35321686,0.271561523
3121,1106,-21.236,152.5121,21238100104,21-238,U/N Reef,U/N Reef (21-238),Mackay/Capricorn,3,10,0,10.42872824,13.50398428,6.956569739,0.309126387
3122,1188,-21.5747,149.8127,21325100104,21-325,Hirst Reef,Hirst Reef (21-325),Mackay/Capricorn,1,9,0,0.156570509,0.109719853,9.17279e-4,0.267203922
3123,1188,-21.5914,149.8746,21326100104,21-326,Kilgour Shoal,Kilgour Shoal (21-326),Mackay/Capricorn,1,9,0,1.887698011,1.004415609,0.437667623,0.263837962
3124,1166,-21.601,149.7721,21327100104,21-327,Wallace Reef,Wallace Reef (21-327),Mackay/Capricorn,1,9,0,0.138863137,0.088866581,7.23972e-4,0.267186409
3125,1166,-21.5791,149.8061,21328100104,21-328,Tinonee Bank,Tinonee Bank (21-328),Mackay/Capricorn,1,9,0,2.362233549,2.376623397,0.56980427,0.272619107
3126,1188,-21.5884,149.8382,21329100104,21-329,Planter Shoal,Planter Shoal (21-329),Mackay/Capricorn,1,9,0,0.6383429,1.942372523,0.023265486,0.267194682
3127,1188,-21.6046,149.8669,21331100104,21-331,Bluff Island Reef,Bluff Island Reef (21-331),Mackay/Capricorn,1,9,0,0.321882383,0.093377557,7.65741e-4,0.267188318
3128,1059,-21.0312,150.8651,21062100104,21-062,U/N Reef,U/N Reef (21-062),Mackay/Capricorn,2,9,0,5.035647366,13.08714562,5.244413743,0.258002766
3129,1046,-21.0265,150.9249,21063100104,21-063,U/N Reef,U/N Reef (21-063),Mackay/Capricorn,2,9,0,1.137184836,4.289193556,0.928619991,0.224682219
3130,1069,-21.0571,150.778,21064100104,21-064,U/N Reef,U/N Reef (21-064),Mackay/Capricorn,2,9,0,2.411211849,7.036223824,4.841635906,0.296396055
3131,1059,-21.0722,150.8303,21065100104,21-065,U/N Reef,U/N Reef (21-065),Mackay/Capricorn,2,9,0,11.53821398,25.39867112,11.02203463,0.269996388
3132,1069,-21.0889,150.7786,21066100104,21-066,U/N Reef,U/N Reef (21-066),Mackay/Capricorn,2,9,0,0.257482344,0.292011247,0.002759864,0.237743247
3133,1098,-21.1162,150.9017,21067100104,21-067,U/N Reef,U/N Reef (21-067),Mackay/Capricorn,2,9,0,2.134378573,4.14977193,1.86257357,0.221659578
3134,1071,-21.0655,151.61,21145101104,21-145a,U/N Reef,U/N Reef (21-145a),Mackay/Capricorn,3,9,0,27.60455768,49.46221411,33.99379178,0.34403791
3135,1081,-21.0994,151.5993,21145102104,21-145b,U/N Reef,U/N Reef (21-145b),Mackay/Capricorn,3,9,0,7.909664684,13.95581882,6.471045114,0.324739549
3136,1071,-21.04,151.5966,21145103104,21-145c,U/N Reef,U/N Reef (21-145c),Mackay/Capricorn,3,9,0,0.351213646,1.41799016,1.006265813,0.294708569
3137,1072,-21.0769,151.6416,21146100104,21-146,U/N Reef,U/N Reef (21-146),Mackay/Capricorn,3,9,0,3.454860143,10.50141785,6.02499408,0.346425955
3138,1072,-21.0697,151.6636,21147100104,21-147,U/N Reef,U/N Reef (21-147),Mackay/Capricorn,3,9,0,12.12750399,26.36238196,21.36116395,0.340843078
3139,1112,-21.2641,152.2692,21239100104,21-239,U/N Reef,U/N Reef (21-239),Mackay/Capricorn,2,10,0,11.13410778,5.00320533,4.093927577,0.230765351
3140,1112,-21.2798,152.3125,21240100104,21-240,U/N Reef,U/N Reef (21-240),Mackay/Capricorn,2,10,0,0.188026389,1.012867115,0.705642235,0.22154411
3141,1112,-21.2826,152.3307,21241100104,21-241,Centenery Reef,Centenery Reef (21-241),Mackay/Capricorn,2,10,0,3.430121594,7.771583829,3.949831928,0.237424462
3142,1112,-21.3033,152.2311,21242101104,21-242a,U/N Reef,U/N Reef (21-242a),Mackay/Capricorn,2,10,0,2.225891451,6.174517876,3.259239885,0.227807417
3143,1112,-21.3006,152.2206,21242102104,21-242b,U/N Reef,U/N Reef (21-242b),Mackay/Capricorn,2,10,0,0.211372256,0.934900501,0.564018132,0.246829858
3144,1188,-21.6035,149.827,21333100104,21-333,Treble Reef,Treble Reef (21-333),Mackay/Capricorn,1,9,0,0.245553502,0.336140712,0.139782423,0.268786966
3145,1166,-21.6056,149.7831,21334100104,21-334,Curlew Reef,Curlew Reef (21-334),Mackay/Capricorn,1,9,0,0.564192854,0.189876753,0.001700827,0.267195065
3146,1188,-21.6206,149.8175,21336100104,21-336,U/N Reef,U/N Reef (21-336),Mackay/Capricorn,1,9,0,0.00967003,0.068017486,5.36045e-4,0.26719862
3147,1166,-21.6112,149.757,21337100104,21-337,Pearl Shoal,Pearl Shoal (21-337),Mackay/Capricorn,1,9,0,4.280149565,0.54471951,0.005566124,0.267192771
3148,1188,-21.624,149.7854,21338100104,21-338,Slattery Shoal,Slattery Shoal (21-338),Mackay/Capricorn,1,9,0,4.010876328,0.995990238,0.05296961,0.263837962
3149,1069,-21.1289,150.8307,21068100104,21-068,U/N Reef,U/N Reef (21-068),Mackay/Capricorn,2,9,0,3.925817301,9.913255941,4.18732364,0.247109589
3150,1099,-21.1122,150.995,21069100104,21-069,U/N Reef,U/N Reef (21-069),Mackay/Capricorn,2,9,0,1.368802944,4.872709419,2.275806925,0.266054277
3151,1069,-21.1331,150.7896,21070100104,21-070,U/N Reef,U/N Reef (21-070),Mackay/Capricorn,2,9,0,1.251292708,4.544301557,3.386110139,0.234857101
3152,1090,-21.1359,150.7632,21071100104,21-071,U/N Reef,U/N Reef (21-071),Mackay/Capricorn,2,9,0,1.325163212,4.847867332,3.307263609,0.321076546
3153,1073,-21.0822,151.6879,21148100104,21-148,Patricia Mather Reef,U/N Reef (21-148),Mackay/Capricorn,3,9,0,10.58141242,25.45038377,16.55293006,0.350396726
3154,1073,-21.0957,151.7161,21149100104,21-149,U/N Reef,U/N Reef (21-149),Mackay/Capricorn,3,9,0,11.79279129,24.10094196,14.25670661,0.342998978
3155,1093,-21.107,151.7349,21150100104,21-150,U/N Reef,U/N Reef (21-150),Mackay/Capricorn,3,9,0,2.462605608,7.950689482,4.823116689,0.286756214
3156,1093,-21.1145,151.7535,21151100104,21-151,U/N Reef,U/N Reef (21-151),Mackay/Capricorn,3,9,0,6.133317702,16.14723291,10.17886094,0.328025167
3157,1112,-21.2974,152.2312,21242103104,21-242c,U/N Reef,U/N Reef (21-242c),Mackay/Capricorn,2,10,0,0.006522064,0.072074543,0.003084939,0.259326112
3158,1119,-21.2955,152.0519,21243100104,21-243,U/N Reef,U/N Reef (21-243),Mackay/Capricorn,2,10,0,2.980221438,1.525909272,0.997873844,0.230628732
3159,1119,-21.3126,152.0645,21244100104,21-244,U/N Reef,U/N Reef (21-244),Mackay/Capricorn,2,10,0,1.019425146,1.484496427,0.017193509,0.237745438
3160,1120,-21.3054,152.4369,21245100104,21-245,U/N Reef,U/N Reef (21-245),Mackay/Capricorn,2,10,0,4.700579965,7.978023575,5.130729062,0.242974761
3161,1134,-21.3179,152.4818,21246100104,21-246,U/N Reef,U/N Reef (21-246),Mackay/Capricorn,2,10,0,0.467699051,1.380052917,0.936568776,0.217140757
3162,1133,-21.3318,152.163,21247100104,21-247,U/N Reef,U/N Reef (21-247),Mackay/Capricorn,2,10,0,15.64018189,7.745229671,4.871923671,0.254891117
3163,1188,-21.6283,149.8103,21339100104,21-339,Dinner Reef,Dinner Reef (21-339),Mackay/Capricorn,1,9,0,0.106440348,0.215020471,0.084312826,0.263837962
3164,1157,-21.6026,149.5049,21340100104,21-340,Temple Shoal,Temple Shoal (21-340),Mackay/Capricorn,1,9,0,0.885097511,2.92145504,0.171807804,0.251116139
3165,1166,-21.652,149.6638,21341100104,21-341,Edwards Shoal,Edwards Shoal (21-341),Mackay/Capricorn,1,9,0,2.381928672,1.335336472,0.005966803,0.263837962
3166,1188,-21.6561,149.8259,21342100104,21-342,Blackbird Shoal,Blackbird Shoal (21-342),Mackay/Capricorn,1,9,0,0.945489757,0.401250581,0.059918505,0.273867268
3167,1166,-21.6749,149.6382,21345100104,21-345,Ridge Reef,Ridge Reef (21-345),Mackay/Capricorn,1,9,0,0.154449557,0.149467996,0.001299653,0.267196676
3168,1166,-21.698,149.6734,21346100104,21-346,Paxton Shoal,Paxton Shoal (21-346),Mackay/Capricorn,1,9,0,0.82754299,0.141023078,0.00121701,0.267186073
3169,1166,-21.688,149.541,21347100104,21-347,Torch Shoal,Torch Shoal (21-347),Mackay/Capricorn,1,9,0,2.820309566,3.264997149,0.041730751,0.267194682
3170,1090,-21.1636,150.6604,21072100104,21-072,U/N Reef,U/N Reef (21-072),Mackay/Capricorn,2,9,0,58.18182283,81.40148169,24.10578508,0.276652772
3171,1098,-21.1393,150.8556,21073100104,21-073,U/N Reef,U/N Reef (21-073),Mackay/Capricorn,2,9,0,0.280598979,0.580459571,0.107523714,0.23225842
3172,1098,-21.1565,150.845,21074100104,21-074,U/N Reef,U/N Reef (21-074),Mackay/Capricorn,2,9,0,4.961444567,13.61093666,2.946663996,0.206267827
3173,1098,-21.1645,150.9339,21075100104,21-075,U/N Reef,U/N Reef (21-075),Mackay/Capricorn,2,9,0,1.337146206,1.503961652,0.902096397,0.219983707
